molecule_chembl_id,canonical_smiles,standard_value
CHEMBL1783862,C=CCNc1ccnc2sc3c(=O)n(-c4ccc(F)c(OC)c4)cnc3c12,3000.0
CHEMBL1783863,C=CCNc1ccnc2sc3c(=O)n(-c4ccc(F)cc4)cnc3c12,3000.0
CHEMBL1783864,C=CCN(C)c1ccnc2sc3c(=O)n(-c4ccc(Cl)cc4)cnc3c12,3000.0
CHEMBL1783865,C=CCN(C)c1ccnc2sc3c(=O)n(-c4ccc(OC)cc4)cnc3c12,3000.0
CHEMBL1783866,C=CCN(C)c1ccnc2sc3c(=O)n(-c4ccc(Br)cc4)cnc3c12,3000.0
CHEMBL1783867,C=C(C)CNc1ccnc2sc3c(=O)n(-c4ccc(Cl)cc4)cnc3c12,3000.0
CHEMBL1783868,C=C(C)CNc1ccnc2sc3c(=O)n(-c4ccc(C)cc4)cnc3c12,3000.0
CHEMBL1783869,C=C(C)CNc1ccnc2sc3c(=O)n(-c4ccc(OC)cc4)cnc3c12,3000.0
CHEMBL1783870,C=C(C)CNc1ccnc2sc3c(=O)n(-c4ccc(Br)cc4)cnc3c12,3000.0
CHEMBL1783871,C=C(C)CNc1ccnc2sc3c(=O)n(-c4ccc(OC)c(F)c4)cnc3c12,3000.0
CHEMBL1783872,C=C(C)CNc1ccnc2sc3c(=O)n(-c4ccc5c(c4)OCCO5)cnc3c12,3000.0
CHEMBL1783873,C=C(C)CNc1ccnc2sc3c(=O)n(-c4ccc5c(c4)OCO5)cnc3c12,3000.0
CHEMBL1783874,C#CCNc1ccnc2sc3c(=O)n(-c4ccc(Cl)cc4)cnc3c12,3000.0
CHEMBL1783875,C#CCNc1ccnc2sc3c(=O)n(-c4ccc(C)cc4)cnc3c12,3000.0
CHEMBL1783876,C#CCNc1ccnc2sc3c(=O)n(-c4ccc(OC)cc4)cnc3c12,3000.0
CHEMBL1784049,C#CCNc1ccnc2sc3c(=O)n(-c4ccc(Br)cc4)cnc3c12,3000.0
CHEMBL1784050,C#CCNc1ccnc2sc3c(=O)n(-c4ccc(OC)c(F)c4)cnc3c12,3000.0
CHEMBL1784051,C#CCN(C)c1ccnc2sc3c(=O)n(-c4ccc(Cl)cc4)cnc3c12,3000.0
CHEMBL1784052,C#CCN(C)c1ccnc2sc3c(=O)n(-c4ccc(OC)cc4)cnc3c12,3000.0
CHEMBL1784053,C#CCN(C)c1ccnc2sc3c(=O)n(-c4ccc(Br)cc4)cnc3c12,3000.0
CHEMBL1784054,C=C(C)CNc1ncnc2sc3c(=O)n(-c4ccc(Cl)cc4)cnc3c12,3000.0
CHEMBL1784055,C=C(C)CNc1ncnc2sc3c(=O)n(-c4ccc(C)cc4)cnc3c12,3000.0
CHEMBL1784056,C=C(C)CNc1ncnc2sc3c(=O)n(-c4ccc(OC)cc4)cnc3c12,3000.0
CHEMBL1784057,C=C(C)CNc1ncnc2sc3c(=O)n(-c4ccc(Br)cc4)cnc3c12,3000.0
CHEMBL1784058,C=C(C)CNc1ncnc2sc3c(=O)n(-c4ccc(OC)c(F)c4)cnc3c12,3000.0
CHEMBL1784059,C=C(C)CNc1ncnc2sc3c(=O)n(-c4ccccc4)cnc3c12,3000.0
CHEMBL1784060,C=C(C)CNc1ncnc2sc3c(=O)n(-c4ccncc4)cnc3c12,3000.0
CHEMBL1784061,C=C(C)CNc1ncnc2sc3c(=O)n(-c4ccc(F)cc4)cnc3c12,3000.0
CHEMBL1784062,C=C(C)CNc1ncnc2sc3c(=O)n(-c4cccc(Cl)c4)cnc3c12,3000.0
CHEMBL1784063,C=C(C)CNc1ncnc2sc3c(=O)n(-c4ccc5scnc5c4)cnc3c12,3000.0
CHEMBL1784064,C=C(C)CNc1ncnc2sc3c(=O)n(-c4ccc5ncsc5c4)cnc3c12,3000.0
CHEMBL1784065,C=C(C)CNc1ncnc2sc3c(=O)n(-c4ccc5sccc5c4)cnc3c12,3000.0
CHEMBL1784066,C=C(C)CNc1ncnc2sc3c(=O)n(-c4ccc5c(c4)OCCO5)cnc3c12,3000.0
CHEMBL1784067,C#CCNc1ncnc2sc3c(=O)n(-c4ccc(Cl)cc4)cnc3c12,3000.0
CHEMBL1784068,C#CCNc1ncnc2sc3c(=O)n(-c4ccc(C)cc4)cnc3c12,3000.0
CHEMBL1784069,C#CCNc1ncnc2sc3c(=O)n(-c4ccc(OC)cc4)cnc3c12,3000.0
CHEMBL1784070,C#CCNc1ncnc2sc3c(=O)n(-c4ccc(Br)cc4)cnc3c12,3000.0
CHEMBL1784071,C#CCNc1ncnc2sc3c(=O)n(-c4ccc(OC)c(F)c4)cnc3c12,3000.0
CHEMBL1784072,C#CCNc1ncnc2sc3c(=O)n(-c4ccc(F)cc4)cnc3c12,3000.0
CHEMBL1784073,C#CCNc1ncnc2sc3c(=O)n(-c4ccc(OC)cc4F)cnc3c12,3000.0
CHEMBL1784048,C#CCNc1ncnc2sc3c(=O)n(-c4ccc5c(c4)OCCO5)cnc3c12,3000.0
CHEMBL1784074,C#CCNc1ncnc2sc3c(=O)n(-c4ccc5c(c4)OCO5)cnc3c12,3000.0
CHEMBL1784075,C#CCNc1ncnc2sc3c(=O)n(-c4ccc5scnc5c4)cnc3c12,3000.0
CHEMBL1784076,C#CCNc1ncnc2sc3c(=O)n(-c4ccc5ncsc5c4)cnc3c12,3000.0
CHEMBL1784077,C#CCNc1ncnc2sc3c(=O)n(-c4ccc5occc5c4)cnc3c12,3000.0
CHEMBL1784078,C#CCNc1ncnc2sc3c(=O)n(-c4ccc5sccc5c4)cnc3c12,3000.0
CHEMBL1783978,O=C(c1cccnc1)N1CCCC2(CCCCC2)C1,30000.0
CHEMBL1783980,Cc1ccc(C(=O)N2CCCC3(CCCCC3)C2)cc1,10000.0
CHEMBL1783982,O=C(Cc1cccs1)N1CCCC2(CCCCC2)C1,10000.0
CHEMBL1783983,O=C(C1CCCCC1)N1CCCC2(CCCCC2)C1,30000.0
CHEMBL1783984,O=C(C1CCCC1)N1CCCC2(CCCCC2)C1,10000.0
CHEMBL1783986,O=C(C1CC1)N1CCCC2(CCCCC2)C1,10000.0
CHEMBL1783987,O=C(N1CCN(c2cccnc2)CC1)C12CC3CC(CC(C3)C1)C2,10000.0
CHEMBL1783988,O=C(N1CCN(c2ccncc2)CC1)C12CC3CC(CC(C3)C1)C2,30000.0
CHEMBL1783989,COc1ccccc1N1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1,10000.0
CHEMBL1784100,O=C(N1CCN(c2ccccc2Cl)CC1)C12CC3CC(CC(C3)C1)C2,30000.0
CHEMBL1783976,O=C(c1ccco1)N1CCCC2(CCCCC2)C1,1540.0
CHEMBL1783977,O=C(c1cccs1)N1CCCC2(CCCCC2)C1,1180.0
CHEMBL1783979,O=C(c1cnc2ccccc2n1)N1CCCC2(CCCCC2)C1,5020.0
CHEMBL1783981,O=C(CSc1ccccc1)N1CCCC2(CCCCC2)C1,5240.0
CHEMBL1783985,O=C(C1CCC1)N1CCCC2(CCCCC2)C1,820.0
CHEMBL1688366,O=C(N1CCN(c2ccccn2)CC1)C12CC3CC(CC(C3)C1)C2,990.0
CHEMBL1688377,O=C(N1CCN(c2nccs2)CC1)C12CC3CC(CC(C3)C1)C2,540.0
CHEMBL1784099,N#Cc1ccccc1N1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1,2350.0
CHEMBL1784106,Cc1cc(C)c2c(N)c(C(=O)c3ccc(F)cc3)oc2n1,54000.0
CHEMBL1784101,Cc1cc(C(F)(F)F)c2c(N)c(C(=O)c3ccc(F)cc3)oc2n1,840.0
CHEMBL1784102,Cc1cc(C)c2c(N)c(C(=O)c3ccc(F)cc3F)oc2n1,9300.0
CHEMBL1428707,Cc1cc(C)c2c(N)c(C(=O)c3ccccc3)oc2n1,10000.0
CHEMBL1808901,Cc1cc(-c2cccc(Cl)c2)ncc1[C@H]1CCCN1C(=O)c1nccs1,17.0
CHEMBL1806522,Cc1cc(-c2cccc(Cl)c2)ncc1C1CC(F)CN1C(=O)c1cnccn1,120.0
CHEMBL1808900,Cc1cc(-c2cccc(Cl)c2)ncc1C1CC(F)CN1C(=O)C1CCC1,140.0
CHEMBL1808899,Cc1cc(-c2cccc(Cl)c2)ncc1C1CC(F)CN1C(=O)c1cncs1,94.0
CHEMBL1808898,Cc1cc(-c2cccc(Cl)c2)ncc1C1CC(O)CN1C(=O)c1cnccn1,320.0
CHEMBL1808897,Cc1cc(-c2cccc(Cl)c2)ncc1C1CC(O)CN1C(=O)C1CCC1,320.0
CHEMBL1808896,Cc1cc(-c2cccc(Cl)c2)ncc1C1CC(O)CN1C(=O)c1nccs1,80.0
CHEMBL1808895,Cc1cc(-c2cc(C)c(C3CCCN3C(=O)c3cnccn3)cn2)ccn1,370.0
CHEMBL1808894,Cc1cc(-c2cc(C)c(C3CCCN3C(=O)c3cncs3)cn2)ccn1,120.0
CHEMBL1808893,Cc1cc(-c2cc(F)cc(Cl)c2)ncc1C1CCCN1C(=O)c1cnccn1,390.0
CHEMBL1808892,Cc1cc(-c2cc(F)cc(Cl)c2)ncc1C1CCCN1C(=O)c1cncs1,74.0
CHEMBL1808891,Cc1cc(-c2cc(F)cc(F)c2)ncc1C1CCCN1C(=O)c1cnccn1,2000.0
CHEMBL1808890,Cc1cc(-c2cc(F)cc(F)c2)ncc1C1CCCN1C(=O)c1cncs1,570.0
CHEMBL1808889,Cc1cc(-c2cccc(F)c2)ncc1C1CCCN1C(=O)c1cnccn1,120.0
CHEMBL1808888,Cc1cc(-c2cccc(F)c2)ncc1C1CCCN1C(=O)c1cncs1,30.0
CHEMBL1808887,CC(C)(O)Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1nccs1,2400.0
CHEMBL1808886,O=C(C1CCC1)N1CCCC1c1cnc(-c2cccc(Cl)c2)cc1O,680.0
CHEMBL1808885,COc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)C1CCC1,8.0
CHEMBL1808884,COc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1cncs1,8.0
CHEMBL1808883,Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)C1CC(=O)N(C)C1,10000.0
CHEMBL1808882,Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)C1CCS(=O)(=O)C1,1900.0
CHEMBL1808881,Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)C1CCC1,11.0
CHEMBL1808880,Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1ccncc1,68.0
CHEMBL1808879,Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1cccnc1,140.0
CHEMBL1808878,Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1ccccn1,140.0
CHEMBL1808877,Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1cncnc1,110.0
CHEMBL1808876,Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1ccncn1,84.0
CHEMBL1808875,Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1cnccn1,10.0
CHEMBL1808874,Cc1cc(C(=O)N2CCCC2c2cnc(-c3cccc(Cl)c3)cc2C)no1,3.0
CHEMBL1808873,Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1cncs1,2.0
CHEMBL1808872,Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1nccs1,14.0
CHEMBL1808871,O=C(C1CCC1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,23.0
CHEMBL1808870,O=C(c1cnccn1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,74.0
CHEMBL1808869,Cc1cc(C(=O)N2CCCC2c2ccc(-c3cccc(Cl)c3)nc2)no1,41.0
CHEMBL1808868,O=C(c1cncs1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,9.0
CHEMBL1808867,O=C(c1nccs1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,5.0
CHEMBL1808866,O=C(c1cccs1)N1CCCC1c1ccc(-c2cccc(Cl)c2)nc1,8.0
CHEMBL1830698,c1ccc(Nc2nc3c(s2)CCc2n[nH]cc2-3)nc1,10000.0
CHEMBL1830707,c1ccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1,10000.0
CHEMBL1830711,c1cnc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1,10000.0
CHEMBL1951658,COc1ccc(-n2ccc3c(sc4nccc(N(C)C)c43)c2=O)cc1,4624.0
CHEMBL1951659,Cc1ccc(-n2ccc3c(sc4nccc(N(C)C)c43)c2=O)cc1,1201.0
CHEMBL1951660,CN(C)c1ccnc2sc3c(=O)n(-c4ccc(F)cc4)ccc3c12,1000.0
CHEMBL1951661,CN(C)c1ccnc2sc3c(=O)n(-c4ccc(Cl)cc4)ccc3c12,100000.0
CHEMBL1951662,CN(C)c1ccnc2sc3c(=O)n(-c4ccc(Br)cc4)ccc3c12,7844.0
CHEMBL1951663,CN(C)c1ccnc2sc3c(=O)n(-c4ccc(C#N)cc4)ccc3c12,1000.0
CHEMBL1951664,CCc1ccc(-n2ccc3c(sc4nccc(N(C)C)c43)c2=O)cc1,515.0
CHEMBL1951665,CN(C)c1ccnc2sc3c(=O)n(C4CCCCC4)ccc3c12,10000.0
CHEMBL1951666,COc1ccc(-n2ccc3c(sc4nccc(N(C)C)c43)c2=O)cc1F,1000.0
CHEMBL1951667,COc1ccc(-n2ccc3c(sc4nccc(N(C)C)c43)c2=O)c(F)c1,1000.0
CHEMBL1951668,CN(C)c1ccnc2sc3c(=O)n(-c4ccc5scnc5c4)ccc3c12,1321.0
CHEMBL1951669,CN(C)c1ccnc2sc3c(=O)n(-c4ccc5ncsc5c4)ccc3c12,10000.0
CHEMBL2011870,COc1ccc(-c2nsc(NC(=O)[C@@H]3C[C@H]3C)c2C)cc1,158.0
CHEMBL2011872,Cc1c(-c2ccccc2)nsc1NC(=O)[C@@H]1C[C@H]1C,12500.0
CHEMBL2011873,CCOc1ccc(-c2nsc(NC(=O)[C@@H]3C[C@H]3C)c2C)cc1,19.0
CHEMBL2011874,COc1ccc(-c2nsc(NC(=O)[C@@H]3C[C@H]3C)c2C)cc1F,159.0
CHEMBL2011875,Cc1c(-c2ccc(F)cc2)nsc1NC(=O)[C@@H]1C[C@H]1C,12500.0
CHEMBL2011876,Cc1c(-c2ccc(Cl)cc2)nsc1NC(=O)[C@@H]1C[C@H]1C,1220.0
CHEMBL2011877,Cc1c(-c2ccc(Br)cc2)nsc1NC(=O)[C@@H]1C[C@H]1C,730.0
CHEMBL2011878,Cc1c(-c2ccc(Cl)c(Cl)c2)nsc1NC(=O)[C@@H]1C[C@H]1C,6650.0
CHEMBL2011879,Cc1c(-c2ccc(C(C)(F)F)cc2)nsc1NC(=O)[C@@H]1C[C@H]1C,12500.0
CHEMBL2011880,Cc1c(-c2ccc(O)cc2)nsc1NC(=O)[C@@H]1C[C@H]1C,12500.0
CHEMBL2024085,O=C1CCNC(NC(=O)Nc2cccc(Cl)c2)=N1,8700.0
CHEMBL2022158,O=C1CCNC(NC(=O)Nc2cccc(Br)c2)=N1,9300.0
CHEMBL2022159,O=C1CCNC(NC(=O)Nc2cccc(F)c2)=N1,9200.0
CHEMBL2022160,Cc1cccc(NC(=O)NC2=NC(=O)CCN2)c1,3900.0
CHEMBL2022161,O=C1CCNC(NC(=O)Nc2cccc(C(F)(F)F)c2)=N1,6000.0
CHEMBL2022162,N#Cc1cccc(NC(=O)NC2=NC(=O)CCN2)c1,4000.0
CHEMBL2022163,CN1CCC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,50.0
CHEMBL2022164,CN1CCC(=O)N=C1NC(=O)Nc1cccc(Br)c1,96.0
CHEMBL2022165,CN1CCC(=O)N=C1NC(=O)Nc1cccc(F)c1,2400.0
CHEMBL2022166,Cc1cccc(NC(=O)NC2=NC(=O)CCN2C)c1,870.0
CHEMBL2022167,CN1CCC(=O)N=C1NC(=O)Nc1cccc(C(F)(F)F)c1,1200.0
CHEMBL2022168,CN1CCC(=O)N=C1NC(=O)Nc1cccc(C#N)c1,100.0
CHEMBL2022169,CCN1CCC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,250.0
CHEMBL2022170,CN1CCC(=O)N=C1NC(=S)Nc1cccc(Cl)c1,570.0
CHEMBL2022171,Cn1ccc(=O)nc1NC(=O)Nc1cccc(Cl)c1,850.0
CHEMBL486244,C(#Cc1cncnc1)c1ccccc1,486.0
CHEMBL508497,Cc1cccc(C#Cc2cncnc2)c1,7.5
CHEMBL2071568,Cc1ccc(N2CC(c3nc(-c4cccc(Cl)c4)no3)CC2=O)cc1,10000.0
CHEMBL2071569,O=C1CC(c2nc(-c3cccc(Cl)c3)no2)CN1c1ccc(Cl)cc1,10000.0
CHEMBL2069397,O=C1CC(c2nc(-c3cccc(Cl)c3)no2)CN1c1ccc(F)cc1,10000.0
CHEMBL2071570,COc1ccc(N2CC(c3nc(-c4cccc(Cl)c4)no3)CC2=O)cc1,3520.0
CHEMBL2071571,Cc1cccc(N2CC(c3nc(-c4cccc(Cl)c4)no3)CC2=O)c1,2300.0
CHEMBL2071572,O=C1CC(c2nc(-c3cccc(Cl)c3)no2)CN1c1cccc(Cl)c1,1100.0
CHEMBL2071573,COc1cccc(N2CC(c3nc(-c4cccc(Cl)c4)no3)CC2=O)c1,690.0
CHEMBL2071574,Cc1ccccc1N1CC(c2nc(-c3cccc(Cl)c3)no2)CC1=O,370.0
CHEMBL2071575,O=C1CC(c2nc(-c3cccc(Cl)c3)no2)CN1c1ccccc1Cl,680.0
CHEMBL2071576,O=C1CC(c2nc(-c3cccc(Cl)c3)no2)CN1c1ccccc1F,1100.0
CHEMBL2071577,COc1ccccc1N1CC(c2nc(-c3cccc(Cl)c3)no2)CC1=O,630.0
CHEMBL2071578,O=C1CC(c2nc(-c3cccc(Cl)c3)no2)CN1c1ccc(Cl)c(Cl)c1,10000.0
CHEMBL2071579,Cc1ccc(N2CC(c3nc(-c4cccc(Cl)c4)no3)CC2=O)cc1C,10000.0
CHEMBL2069392,O=c1sc2ccccc2n1Cc1nc(-c2cccc(Cl)c2)no1,1100.0
CHEMBL2069393,O=c1oc2ccccc2n1Cc1nc(-c2cccc(Cl)c2)no1,2100.0
CHEMBL2069394,O=C1COc2ccccc2N1Cc1nc(-c2cccc(Cl)c2)no1,770.0
CHEMBL2069395,O=C1COc2ccccc2N1CCc1nc(-c2cccc(Cl)c2)no1,800.0
CHEMBL2069396,O=C1CCc2ccc(Cl)cc2N1CCc1nc(-c2cccc(Cl)c2)no1,550.0
CHEMBL2069387,O=C1CC(c2nc(-c3cccc(Cl)c3)no2)CN1Cc1ccc(F)cc1,3600.0
CHEMBL2069388,C[C@H](c1ccccc1)N1C[C@H](c2nc(-c3cccc(Cl)c3)no2)CC1=O,1600.0
CHEMBL2069389,CC(C)CN1CC(c2nc(-c3cccc(Cl)c3)no2)CC1=O,920.0
CHEMBL2153779,O=C(Nc1ccccn1)c1nccc2cc[nH]c12,240.0
CHEMBL2153780,Cc1cc2cc[nH]c2c(C(=O)Nc2ccccn2)n1,11.0
CHEMBL2153781,Cc1cccc(NC(=O)c2nccc3cc[nH]c23)n1,3100.0
CHEMBL2153782,Cc1cccc(NC(=O)c2nc(C)cc3cc[nH]c23)n1,13.0
CHEMBL2153783,Cc1csc(NC(=O)c2nc(C)cc3cc[nH]c23)n1,4.0
CHEMBL2153784,Cc1cc2cc[nH]c2c(C(=O)Nc2ccn(C)n2)n1,670.0
CHEMBL2153785,Cc1c[nH]c(NC(=O)c2nc(C)cc3cc[nH]c23)n1,300.0
CHEMBL2153786,Cc1cccc(NC(=O)c2nc(C)cc3cc(-c4cccnc4)[nH]c23)n1,47.0
CHEMBL2153787,Cc1cccc(NC(=O)c2nc(C)c(C)c3cc[nH]c23)n1,2700.0
CHEMBL2153788,CC(=O)c1c(C)nc(C(=O)Nc2cccc(C)n2)c2[nH]ccc12,540.0
CHEMBL2153789,Cc1cccc(NC(=O)c2nc(C)c(-c3ccccn3)c3cc[nH]c23)n1,780.0
CHEMBL2153790,Cc1cccc(NC(=O)c2nccc3c(-c4ccccn4)c[nH]c23)n1,540.0
CHEMBL2153791,Cc1cccc(NC(=O)c2nc(C)cc3c(-c4ccccn4)c[nH]c23)n1,31.0
CHEMBL2153792,Cc1cc2c(-c3ccccn3)c[nH]c2c(C(=O)Nc2ccn(C)n2)n1,65.0
CHEMBL2153793,Cc1c[nH]c(NC(=O)c2nc(C)cc3c(-c4ccccn4)c[nH]c23)n1,240.0
CHEMBL2153794,CCn1ccnc1-c1c[nH]c2c(C(=O)Nc3ccn(C)n3)nc(C)cc12,54.0
CHEMBL2151465,O=C(c1ccc(F)cc1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,4000.0
CHEMBL2151466,O=C(c1cccc(F)c1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,780.0
CHEMBL2151467,O=C(c1ccccc1F)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,670.0
CHEMBL2151468,Cc1cccc(-c2noc(C3CN(C(=O)c4ccc(F)cc4)C3)n2)c1,10000.0
CHEMBL2151469,Cc1cccc(-c2noc(C3CN(C(=O)c4cccc(F)c4)C3)n2)c1,2100.0
CHEMBL2151470,Cc1cccc(-c2noc(C3CN(C(=O)c4ccccc4F)C3)n2)c1,1400.0
CHEMBL2151471,Cc1cccc(-c2noc(C3CN(C(=O)c4ccc(Cl)cc4)C3)n2)c1,10000.0
CHEMBL2151472,O=C(c1ccc(F)cc1)N1CC(c2nc(-c3cccc(F)c3)no2)C1,10000.0
CHEMBL2151473,O=C(c1ccc(Cl)cc1)N1CC(c2nc(-c3cccc(F)c3)no2)C1,10000.0
CHEMBL2151474,Cc1ccc(C(=O)N2CC(c3nc(-c4cccc(F)c4)no3)C2)cc1,10000.0
CHEMBL2151475,O=C(c1ccc(F)c(F)c1)N1CC(c2nc(-c3cccc(F)c3)no2)C1,10000.0
CHEMBL2151476,Cc1ccc(S(=O)(=O)N2CC(c3nc(-c4cccc(Cl)c4)no3)C2)cc1,920.0
CHEMBL2151477,O=S(=O)(c1ccc(Cl)cc1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,170.0
CHEMBL2151478,O=S(=O)(c1ccc(F)cc1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,130.0
CHEMBL2151479,Cc1cccc(S(=O)(=O)N2CC(c3nc(-c4cccc(Cl)c4)no3)C2)c1,390.0
CHEMBL2151480,Cc1ccc(S(=O)(=O)N2CC(c3nc(-c4cccc(C)c4)no3)C2)cc1,670.0
CHEMBL2151481,Cc1cccc(-c2noc(C3CN(S(=O)(=O)c4ccc(Cl)cc4)C3)n2)c1,1100.0
CHEMBL2151482,Cc1cccc(-c2noc(C3CN(S(=O)(=O)c4ccc(F)cc4)C3)n2)c1,950.0
CHEMBL2151483,Cc1cccc(-c2noc(C3CN(S(=O)(=O)c4cccc(C)c4)C3)n2)c1,650.0
CHEMBL2151484,Cc1cccc(-c2noc(C3CN(C(=O)C4CCCCC4)C3)n2)c1,10000.0
CHEMBL2151485,Cc1cccc(-c2noc(C3CN(C(=O)C4CCC(C)CC4)C3)n2)c1,10000.0
CHEMBL2151486,Cc1cccc(-c2noc(C3CN(C(=O)C4CCCC(C)C4)C3)n2)c1,10000.0
CHEMBL2151487,Cc1cccc(-c2noc(C3CN(C(=O)C4CCC(C(F)(F)F)CC4)C3)n2)c1,10000.0
CHEMBL2151488,Cc1cccc(-c2noc(C3CN(C(=O)C4CCCC4)C3)n2)c1,2500.0
CHEMBL2151489,Cc1cccc(-c2noc(C3CN(C(=O)C4CCC4)C3)n2)c1,1000.0
CHEMBL2151490,Cc1cccc(-c2noc(C3CN(C(=O)C4CCOC4)C3)n2)c1,1300.0
CHEMBL2151491,Cc1cccc(-c2noc(C3CN(C(=O)C4CCCO4)C3)n2)c1,1900.0
CHEMBL2151492,Cc1cccc(-c2noc(C3CN(C(=O)C4CCOCC4)C3)n2)c1,1800.0
CHEMBL2151493,Cc1cccc(-c2noc(C3CN(C(=O)C4CCC(F)(F)CC4)C3)n2)c1,10000.0
CHEMBL2151494,O=C(C1CCCCC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,10000.0
CHEMBL2151495,O=C(C1CCC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,1500.0
CHEMBL2151496,O=C(C1CCCO1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,890.0
CHEMBL2151497,O=C(C1CCC(F)(F)CC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,10000.0
CHEMBL2151498,CC1CCC(C(=O)N2CC(c3nc(-c4cccc(Cl)c4)no3)C2)CC1,10000.0
CHEMBL2151499,CC1CCCC(C(=O)N2CC(c3nc(-c4cccc(Cl)c4)no3)C2)C1,10000.0
CHEMBL2151500,O=C(C1CCC(C(F)(F)F)CC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,10000.0
CHEMBL2151501,O=C(C1CCC2(CCC2)CC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,10000.0
CHEMBL2151502,O=C(C1CCCCC1)N1CC(c2nc(-c3cccc(F)c3)no2)C1,10000.0
CHEMBL2151616,CC1CCCCC1C(=O)N1CC(c2nc(-c3cccc(F)c3)no2)C1,10000.0
CHEMBL2151617,O=C(C1CCC(F)(F)CC1)N1CC(c2nc(-c3cccc(F)c3)no2)C1,10000.0
CHEMBL2151618,CC1CCC(C(=O)N2CC(c3nc(-c4cccc(F)c4)no3)C2)CC1,10000.0
CHEMBL2151619,O=C(C1CCC(C(F)(F)F)CC1)N1CC(c2nc(-c3cccc(F)c3)no2)C1,10000.0
CHEMBL2151620,O=C(N1CCCCC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,10000.0
CHEMBL2151621,CC1CCN(C(=O)N2CC(c3nc(-c4cccc(Cl)c4)no3)C2)CC1,10000.0
CHEMBL2151622,CC1CCCN(C(=O)N2CC(c3nc(-c4cccc(Cl)c4)no3)C2)C1,3400.0
CHEMBL2151623,O=C(N1CCC(F)CC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,10000.0
CHEMBL2151624,O=C(N1CCCC(F)C1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,10000.0
CHEMBL2151625,COC1CCN(C(=O)N2CC(c3nc(-c4cccc(Cl)c4)no3)C2)CC1,10000.0
CHEMBL2151626,COC1CCCN(C(=O)N2CC(c3nc(-c4cccc(Cl)c4)no3)C2)C1,1830.0
CHEMBL2151627,CC1CN(C(=O)N2CC(c3nc(-c4cccc(Cl)c4)no3)C2)CC(C)O1,990.0
CHEMBL2151628,O=C(N1CCCCCC1)N1CC(c2nc(-c3cccc(Cl)c3)no2)C1,10000.0
CHEMBL2151629,CC1CCN(C(=O)N2CC(c3nc(-c4cccc(Cl)c4)no3)C2)C1,10000.0
CHEMBL2151630,O=C(Cc1ccc(F)cc1)N1CC[C@H]1c1nc(-c2cccc(F)c2)no1,10000.0
CHEMBL2151045,O=C(Cc1cccc(F)c1)N1CC[C@H]1c1nc(-c2cccc(F)c2)no1,10000.0
CHEMBL2151631,O=C(c1ccccc1F)N1CC[C@H]1c1nc(-c2cccc(F)c2)no1,920.0
CHEMBL2151632,Cc1cccc(-c2noc([C@@H]3CCN3C(=O)c3ccccc3F)n2)c1,1800.0
CHEMBL2151633,Cc1cccc(-c2noc([C@@H]3CCN3C(=O)c3ccc(F)c(F)c3)n2)c1,10000.0
